,obsid,fitsname,snrg,snrr,teff,teff_err,logg,logg_err,feh,feh_err,rv,rv_err,ra_obs,dec_obs,gaia_source_id,gaia_g_mean_mag,figname,R_mean,R_mean_err,V_mean,V_mean_err,H_mean_tri,H_mean_tri_err,K_mean_tri,K_mean_tri_err,S_tri,S_tri_err,S_MWL,S_MWL_err,H_mean_rec,H_mean_rec_err,K_mean_rec,K_mean_rec_err,S_rec,S_rec_err,condition_tag
4450,16305054,spec-55911-M31_007N34_B2_sp05-054.fits,57.91,94.53,4866.64,44.6,4.627,0.063,-0.121,0.038,48.44,5.97,11.7014,34.153331,3.6220115907746e+17,13.406896,CaIIHK_obsid-016305054_spec-55911-M31_007N34_B2_sp05-054.png,887.216242,12.434116,524.239916,17.300856,167.173716,46.629855,105.277451,53.227505,0.193028,0.05022,0.151489,0.039413,164.56881,59.786835,91.559763,68.063676,0.181464,0.064243, 
4451,16305084,spec-55911-M31_007N34_B2_sp05-084.fits,52.34,77.94,5611.84,35.03,4.047,0.05,-0.009,0.03,-66.85,4.72,11.974149,33.629707,3.621193485404508e+17,13.781263,CaIIHK_obsid-016305084_spec-55911-M31_007N34_B2_sp05-084.png,1115.331833,13.965119,861.299817,18.603112,226.691101,48.009623,147.655119,57.043763,0.189386,0.037786,0.14863,0.029654,222.930303,61.354924,144.575866,73.009215,0.185925,0.048297, 
4452,16305085,spec-55911-M31_007N34_B2_sp05-085.fits,54.0,87.15,5031.12,44.13,4.817,0.063,0.017,0.038,5.11,5.94,12.167976,33.693045,3.613756964279007e+17,13.320711,CaIIHK_obsid-016305085_spec-55911-M31_007N34_B2_sp05-085.png,972.989155,14.714523,583.342793,20.091668,348.156659,52.424819,333.081844,64.164485,0.437721,0.053698,0.343523,0.042142,352.918345,67.038157,341.31023,82.019664,0.446067,0.068438, 
4453,16305115,spec-55911-M31_007N34_B2_sp05-115.fits,59.39,82.65,5980.32,30.19,4.317,0.043,-0.046,0.026,-32.14,4.04,12.743934,34.025224,3.614076896394358e+17,13.830591,CaIIHK_obsid-016305115_spec-55911-M31_007N34_B2_sp05-115.png,1145.834858,11.481115,943.102432,15.719856,230.375158,40.769955,243.349922,45.141618,0.226778,0.029195,0.177975,0.022913,223.625099,52.080816,243.997662,57.589829,0.223857,0.037229, 
4454,16305136,spec-55911-M31_007N34_B2_sp05-136.fits,55.34,72.46,6292.93,27.55,4.327,0.039,-0.305,0.024,-5.49,3.7,12.426393,33.854747,3.614012944327519e+17,13.96387,CaIIHK_obsid-016305136_spec-55911-M31_007N34_B2_sp05-136.png,1256.905514,12.136861,1064.363704,17.312411,289.994299,42.811283,272.8173,50.558547,0.242459,0.028625,0.190281,0.022465,280.603196,54.729666,271.164954,64.671959,0.237701,0.036562, 
4455,16305140,spec-55911-M31_007N34_B2_sp05-140.fits,60.29,80.26,6207.42,27.0,4.249,0.038,-0.046,0.023,-27.07,3.61,12.482512,33.91883,3.614032915929303e+17,13.928767,CaIIHK_obsid-016305140_spec-55911-M31_007N34_B2_sp05-140.png,1352.56019,11.939699,1104.19864,16.223621,305.723367,39.597398,217.572951,47.540822,0.213003,0.025245,0.167165,0.019812,304.817181,50.606196,213.382272,60.825882,0.210928,0.032253, 
4456,16305159,spec-55911-M31_007N34_B2_sp05-159.fits,54.17,75.77,5815.93,30.99,4.402,0.044,-0.207,0.027,-32.31,4.17,12.391505,34.296797,3.6216807064955085e+17,13.851872,CaIIHK_obsid-016305159_spec-55911-M31_007N34_B2_sp05-159.png,968.110764,10.851503,748.553256,15.486317,197.456305,35.854787,139.89471,45.613539,0.196515,0.033867,0.154225,0.026578,196.43968,45.794739,138.358582,58.293646,0.195028,0.043236, 
4457,16305175,spec-55911-M31_007N34_B2_sp05-175.fits,70.68,91.56,6413.47,29.54,4.161,0.042,0.117,0.025,-45.26,3.94,12.262997,34.370799,3.6218408228757606e+17,13.687262,CaIIHK_obsid-016305175_spec-55911-M31_007N34_B2_sp05-175.png,1514.735787,11.229685,1271.432137,15.093039,366.849389,37.194146,279.281707,44.777871,0.231907,0.020951,0.182,0.016443,361.809459,47.492157,268.899337,57.224153,0.226371,0.026734, 
4458,16305225,spec-55911-M31_007N34_B2_sp05-225.fits,53.27,75.68,5722.6,31.27,4.183,0.045,-0.043,0.027,-49.9,4.21,11.809142,33.549577,3.620275693846035e+17,13.568584,CaIIHK_obsid-016305225_spec-55911-M31_007N34_B2_sp05-225.png,1112.475528,13.155631,853.027553,18.377447,235.120168,47.041646,200.022037,55.357556,0.22139,0.037048,0.173747,0.029075,230.921893,60.232777,197.715313,70.734197,0.21808,0.047334, 
4459,16306008,spec-55911-M31_007N34_B2_sp06-008.fits,52.61,77.33,5969.04,38.31,4.23,0.055,-0.215,0.033,27.15,5.17,14.384473,33.923553,3.6275125848880755e+17,13.919276,CaIIHK_obsid-016306008_spec-55911-M31_007N34_B2_sp06-008.png,1203.275165,10.385249,996.556749,12.333628,201.606006,32.947716,207.971869,35.512664,0.186186,0.022063,0.146119,0.017315,193.894063,42.111438,196.917992,45.351975,0.177655,0.028163, 
4460,16306077,spec-55911-M31_007N34_B2_sp06-077.fits,51.71,87.15,4985.35,48.46,4.675,0.069,-0.041,0.042,-57.34,6.54,14.453887,34.425443,3.627809796625243e+17,13.694803,CaIIHK_obsid-016306077_spec-55911-M31_007N34_B2_sp06-077.png,696.693295,8.67414,403.710613,10.451175,155.427268,29.378776,162.728394,32.569108,0.289126,0.040019,0.226906,0.031407,155.713929,37.557302,162.332321,41.673537,0.289027,0.051106, 
4461,16306098,spec-55911-M31_007N34_B2_sp06-098.fits,52.38,80.2,5120.72,43.64,4.647,0.062,-0.466,0.038,-21.63,5.89,14.743962,34.480491,3.6279389892414886e+17,13.652839,CaIIHK_obsid-016306098_spec-55911-M31_007N34_B2_sp06-098.png,910.676654,9.848932,602.974455,11.924578,214.090865,32.558379,197.206253,37.447167,0.271725,0.0329,0.21325,0.02582,208.058449,41.58176,200.379777,47.861471,0.269836,0.041977, 
4462,16307069,spec-55911-M31_007N34_B2_sp07-069.fits,58.27,95.63,5694.06,36.69,4.165,0.052,-0.288,0.031,6.09,4.91,13.979759,33.466525,3.6262134431809254e+17,13.745329,CaIIHK_obsid-016307069_spec-55911-M31_007N34_B2_sp07-069.png,1393.173622,11.367002,1107.620294,13.802577,266.386701,36.083028,198.477376,37.490323,0.185887,0.020849,0.145884,0.016363,254.815824,46.174228,187.260576,47.872904,0.176774,0.026626, 
4463,16307147,spec-55911-M31_007N34_B2_sp07-147.fits,58.18,108.3,5315.57,45.91,4.422,0.065,0.379,0.039,-45.93,6.15,14.53948,33.358437,3.625781841910112e+17,13.592138,CaIIHK_obsid-016307147_spec-55911-M31_007N34_B2_sp07-147.png,1094.946313,11.154161,710.407989,13.354845,234.221877,36.2297,168.154067,38.337146,0.222879,0.029296,0.174916,0.022992,244.569926,46.33633,170.455479,48.980849,0.229886,0.037413, 
4464,16307197,spec-55911-M31_007N34_B2_sp07-197.fits,57.44,85.93,6295.6,33.65,4.097,0.048,-0.46,0.029,35.67,4.51,14.163906,33.531706,3.62598632531028e+17,13.802759,CaIIHK_obsid-016307197_spec-55911-M31_007N34_B2_sp07-197.png,1592.852518,12.581106,1429.819834,15.459021,440.575141,38.695168,409.105832,42.893635,0.281103,0.019201,0.220609,0.015069,436.815752,49.484515,403.733169,54.811255,0.278081,0.024499, 
4465,16308070,spec-55911-M31_007N34_B2_sp08-070.fits,51.04,124.69,5585.1,32.23,4.653,0.046,-0.086,0.028,-4.75,4.36,14.127765,34.433463,3.629661099329856e+17,13.525677,CaIIHK_obsid-016308070_spec-55911-M31_007N34_B2_sp08-070.png,1142.15716,12.618674,873.251689,16.840782,350.51009,41.585518,287.345649,49.060419,0.31649,0.032082,0.248381,0.025178,347.250544,53.150969,282.160219,62.715536,0.312299,0.04092, 
4466,16310173,spec-55911-M31_007N34_B2_sp10-173.fits,61.98,81.05,5455.12,50.6,4.516,0.072,0.069,0.043,-76.49,6.76,10.812171,34.159788,3.6231330926348864e+17,13.567527,CaIIHK_obsid-016310173_spec-55911-M31_007N34_B2_sp10-173.png,1240.589808,10.006999,889.628093,11.739875,244.151237,29.357726,235.913575,30.366832,0.225359,0.019895,0.176862,0.015614,236.80748,37.486386,236.50488,38.822051,0.22219,0.025385, 
4467,16313094,spec-55911-M31_007N34_B2_sp13-094.fits,54.41,92.13,5506.29,36.64,4.363,0.052,0.136,0.032,-7.69,4.93,14.726534,35.007554,3.633852987409587e+17,13.796007,CaIIHK_obsid-016313094_spec-55911-M31_007N34_B2_sp13-094.png,1073.485547,11.08565,812.316851,14.315046,240.035176,37.97041,177.31149,41.862119,0.22131,0.030045,0.173684,0.023579,242.981931,48.674667,166.66123,53.57348,0.217225,0.03844, 
4468,16314166,spec-55911-M31_007N34_B2_sp14-166.fits,67.95,72.72,6377.75,33.29,4.358,0.047,-0.014,0.028,15.42,4.44,10.694549,35.571444,3.655491719842614e+17,13.837519,CaIIHK_obsid-016314166_spec-55911-M31_007N34_B2_sp14-166.png,1366.937304,8.452258,1151.962276,10.002208,330.088895,23.206173,251.998413,24.54543,0.231088,0.013464,0.181358,0.010566,326.728428,29.632351,247.225773,31.312635,0.227859,0.017156, 
4469,16315024,spec-55911-M31_007N34_B2_sp15-024.fits,53.29,82.43,5994.4,35.91,4.252,0.051,-0.144,0.031,-59.16,4.84,12.514984,36.013288,3.641072956279405e+17,14.053876,CaIIHK_obsid-016315024_spec-55911-M31_007N34_B2_sp15-024.png,1061.611718,8.80013,852.006146,10.30157,261.394018,25.464537,245.761271,28.628719,0.265024,0.02011,0.207991,0.015782,258.31285,32.54201,247.431522,36.583129,0.264287,0.025655, 
4470,16315061,spec-55911-M31_007N34_B2_sp15-061.fits,50.33,75.71,5765.54,35.02,4.113,0.05,-0.461,0.03,-27.1,4.74,11.321591,35.792232,3.670441642006692e+17,14.183419,CaIIHK_obsid-016315061_spec-55911-M31_007N34_B2_sp15-061.png,884.821463,7.962388,721.865642,9.406047,243.024094,24.767739,172.666528,25.992562,0.258725,0.022434,0.203048,0.017606,239.761566,31.647849,171.759849,33.263235,0.25613,0.028644, 
4471,16315150,spec-55911-M31_007N34_B2_sp15-150.fits,60.63,101.52,5362.25,35.02,4.591,0.05,-0.114,0.03,6.18,4.68,12.555636,35.906868,3.6409424322292326e+17,13.650701,CaIIHK_obsid-016315150_spec-55911-M31_007N34_B2_sp15-150.png,1065.784707,9.038957,749.467772,10.596454,231.589141,25.862669,189.238019,29.73237,0.231828,0.021781,0.181939,0.017094,228.218521,33.01172,190.394147,38.007436,0.230609,0.027789, 
4472,16316079,spec-55911-M31_007N34_B2_sp16-079.fits,62.81,80.69,6392.46,28.36,4.323,0.04,-0.3,0.024,13.28,3.79,10.855474,36.257762,3.6711910279000026e+17,13.776611,CaIIHK_obsid-016316079_spec-55911-M31_007N34_B2_sp16-079.png,1637.35399,10.491684,1385.106633,12.184396,399.870586,28.143343,327.630931,31.568073,0.240698,0.014051,0.1889,0.011027,393.31833,35.925814,321.152805,40.298401,0.236387,0.017906, 
4473,16316184,spec-55911-M31_007N34_B2_sp16-184.fits,55.81,76.33,5730.58,33.42,4.392,0.048,-0.264,0.029,-16.75,4.49,10.971525,36.387844,3.6712731476745446e+17,13.671404,CaIIHK_obsid-016316184_spec-55911-M31_007N34_B2_sp16-184.png,1066.745035,8.991417,830.902262,10.572589,240.079585,27.061782,241.228782,28.397613,0.253634,0.020754,0.199052,0.016288,231.413299,34.595642,244.571462,36.273819,0.250829,0.026479, 
4474,17008222,spec-55913-GAC_034118N284209_F1_sp08-222.fits,50.81,79.55,5889.42,25.43,4.318,0.036,-0.336,0.022,-68.87,3.44,56.207028,27.310758,7.111967625974221e+16,18.423607,CaIIHK_obsid-017008222_spec-55913-GAC_034118N284209_F1_sp08-222.png,16.376042,0.161839,13.349464,0.203768,3.802816,0.537941,3.339005,0.590294,0.240259,0.026949,0.188555,0.02115,3.746629,0.687572,3.353239,0.754769,0.238848,0.034411, 
4475,17503038,spec-55914-GAC_04h29_B1_sp03-038.fits,53.16,72.9,6515.92,28.67,4.092,0.041,-0.347,0.025,13.68,3.86,60.763498,28.550267,1.641782902844252e+17,14.304078,CaIIHK_obsid-017503038_spec-55914-GAC_04h29_B1_sp03-038.png,775.994664,5.665885,654.797137,6.351773,212.065116,13.466822,176.633344,14.455042,0.271667,0.013902,0.213204,0.01091,211.955764,17.182833,171.211649,18.469305,0.267801,0.017703, 
4476,17503091,spec-55914-GAC_04h29_B1_sp03-091.fits,56.67,77.05,6201.79,27.95,4.004,0.04,0.043,0.024,-15.27,3.75,60.160964,28.832019,1.6683931458122138e+17,14.121112,CaIIHK_obsid-017503091_spec-55914-GAC_04h29_B1_sp03-091.png,845.277484,6.283698,679.346968,6.844332,196.632409,14.362454,151.712096,14.750756,0.228479,0.013575,0.17931,0.010654,194.118591,18.33485,151.039799,18.849249,0.226389,0.017302, 
4477,17503144,spec-55914-GAC_04h29_B1_sp03-144.fits,51.43,79.77,6195.92,29.42,4.287,0.042,-0.087,0.025,18.2,3.97,61.164774,29.501342,1.6734354374245594e+17,14.165954,CaIIHK_obsid-017503144_spec-55914-GAC_04h29_B1_sp03-144.png,614.637048,5.3285,481.404976,5.906981,201.346622,13.950219,160.250179,14.517126,0.329911,0.018525,0.258914,0.014538,199.4854,17.835747,159.579922,18.559674,0.327602,0.023605, 
4478,17605142,spec-55914-GAC_04h29_M1_sp05-142.fits,59.45,74.28,6639.83,35.9,4.417,0.051,0.176,0.031,-11.93,4.8,61.89267,27.958232,1.6387709281825715e+17,16.5719,CaIIHK_obsid-017605142_spec-55914-GAC_04h29_M1_sp05-142.png,2169.764185,16.208046,1798.196663,19.807663,607.364389,46.954093,587.132491,52.573086,0.301035,0.01787,0.236253,0.014025,600.030836,59.981033,583.237326,67.197342,0.298206,0.022782, 
4479,17614062,spec-55914-GAC_04h29_M1_sp14-062.fits,53.56,71.6,5844.62,26.12,4.187,0.037,-0.659,0.023,-5.67,3.52,59.837844,28.957011,1.668939122055003e+17,16.706099,CaIIHK_obsid-017614062_spec-55914-GAC_04h29_M1_sp14-062.png,360.590976,3.179387,299.250055,3.770859,102.019595,8.794,96.517314,10.227712,0.300886,0.020565,0.236135,0.01614,100.31389,11.221105,96.611634,13.075273,0.298444,0.026208, 
4480,18102075,spec-55915-F5591503_sp02-075.fits,51.46,90.37,6243.44,42.69,4.135,0.061,-0.467,0.037,0.66,5.77,42.768394,-3.42977,5.18558401958055e+18,14.504827,CaIIHK_obsid-018102075_spec-55915-F5591503_sp02-075.png,923.942891,9.205575,780.704334,11.886699,207.514038,29.65285,197.239642,32.438902,0.237441,0.025867,0.186344,0.020301,200.207874,37.882556,195.86558,41.397986,0.232349,0.032982, 
4481,18103087,spec-55915-F5591503_sp03-087.fits,62.34,104.34,5483.68,38.34,4.628,0.054,-0.409,0.033,-21.1,5.12,42.260288,-1.642224,2.4973550168272737e+18,14.638233,CaIIHK_obsid-018103087_spec-55915-F5591503_sp03-087.png,902.864478,8.429759,663.077438,11.956301,228.62798,24.348596,168.092142,28.601248,0.253343,0.024103,0.198823,0.018916,224.095833,31.125748,166.8185,36.631798,0.249635,0.030785, 
4482,18103171,spec-55915-F5591503_sp03-171.fits,57.93,97.73,5605.75,41.71,4.396,0.059,-0.063,0.036,29.49,5.59,42.373283,-1.593043,2.497360793558417e+18,14.600357,CaIIHK_obsid-018103171_spec-55915-F5591503_sp03-171.png,690.364562,7.600887,486.037898,9.058632,144.769006,21.541382,109.586079,23.948173,0.216214,0.027467,0.169685,0.021556,144.053019,27.494111,104.181706,30.594061,0.211012,0.035029, 
4483,18103190,spec-55915-F5591503_sp03-190.fits,68.26,109.67,5711.5,33.05,4.153,0.047,-0.106,0.028,-23.94,4.41,42.657392,-1.779141,2.497295406976338e+18,14.631454,CaIIHK_obsid-018103190_spec-55915-F5591503_sp03-190.png,801.156336,6.804691,612.571934,8.34052,223.657484,19.531013,179.608591,20.74941,0.28525,0.020273,0.223864,0.01591,225.436199,24.965238,180.306115,26.508094,0.287002,0.02585, 
4484,18103197,spec-55915-F5591503_sp03-197.fits,66.33,107.54,5852.37,35.45,4.263,0.05,-0.164,0.03,8.4,4.73,42.603775,-1.766718,2.497296300329566e+18,14.730214,CaIIHK_obsid-018103197_spec-55915-F5591503_sp03-197.png,784.653409,6.99136,614.906991,8.667867,215.72928,20.778032,174.098267,23.065961,0.278536,0.022292,0.218595,0.017495,211.740681,26.553395,178.653856,29.492313,0.278941,0.028442, 
4485,18103218,spec-55915-F5591503_sp03-218.fits,52.96,86.76,5777.2,41.22,4.122,0.059,-0.437,0.036,16.3,5.55,42.347387,-1.259301,2.4974760361209216e+18,14.716168,CaIIHK_obsid-018103218_spec-55915-F5591503_sp03-218.png,741.734642,17.344182,585.690465,9.841632,160.279459,23.695159,112.038588,27.610028,0.205148,0.027582,0.161,0.021646,157.706588,30.281797,106.936599,35.289182,0.199366,0.035159, 
4486,18104063,spec-55915-F5591503_sp04-063.fits,209.87,433.75,6213.27,16.66,4.14,0.021,0.174,0.01,41.37,3.02,43.47351,-1.41912,5.187573581575773e+18,11.55955,CaIIHK_obsid-018104063_spec-55915-F5591503_sp04-063.png,2089.08848,4.592307,1671.326647,5.167404,430.177972,9.369976,369.479397,9.85971,0.212651,0.003638,0.166889,0.002855,423.951212,11.96275,362.673895,12.578944,0.209186,0.004632, 
4487,18104080,spec-55915-F5591503_sp04-080.fits,171.35,328.7,6698.23,16.63,4.137,0.022,-0.484,0.011,10.53,2.88,43.4642875,-2.1843444,5.187461259591178e+18,12.448023,CaIIHK_obsid-018104080_spec-55915-F5591503_sp04-080.png,1531.435216,3.791033,1316.914277,4.403127,444.436703,9.048985,438.228268,9.980906,0.309886,0.004772,0.243199,0.003745,437.735831,11.543042,430.699566,12.741972,0.304891,0.006068, 
4488,18104106,spec-55915-F5591503_sp04-106.fits,52.46,100.25,6263.03,40.12,4.086,0.057,-0.542,0.035,-71.82,5.41,43.715197,-1.759006,5.18750207895982e+18,14.67942,CaIIHK_obsid-018104106_spec-55915-F5591503_sp04-106.png,218.793361,2.107699,182.697306,2.652731,54.935399,6.553497,50.405519,7.023542,0.262375,0.024028,0.205912,0.018858,53.067111,8.371441,49.320202,8.97476,0.255018,0.030644, 
4489,18104168,spec-55915-F5591503_sp04-168.fits,55.75,123.12,5183.17,38.48,4.497,0.055,-0.078,0.033,-69.93,5.17,42.828802,-1.579386,2.497394706620294e+18,14.594301,CaIIHK_obsid-018104168_spec-55915-F5591503_sp04-168.png,159.516012,1.915848,112.28678,2.401378,35.152307,6.13371,36.875866,6.831286,0.265002,0.03391,0.207973,0.026613,34.181061,7.833349,36.906,8.727639,0.261539,0.043248, 
4490,18104187,spec-55915-F5591503_sp04-187.fits,63.11,135.41,5458.44,37.07,4.673,0.053,-0.002,0.032,-0.98,4.95,42.851138,-1.85801,5.187442400389791e+18,14.539537,CaIIHK_obsid-018104187_spec-55915-F5591503_sp04-187.png,177.194219,1.817871,127.044848,2.29034,36.250733,5.825429,38.317936,6.491939,0.245099,0.028766,0.192354,0.022576,35.499918,7.432099,39.316088,8.307817,0.245912,0.036715, 
4491,18105057,spec-55915-F5591503_sp05-057.fits,63.25,90.4,6113.78,31.82,4.266,0.045,-0.477,0.027,-16.52,4.25,42.869265,-2.486128,5.18733571340223e+18,14.803309,CaIIHK_obsid-018105057_spec-55915-F5591503_sp05-057.png,1371.386508,15.044364,1099.279336,21.485661,275.965974,53.248089,258.994179,66.357867,0.216525,0.034513,0.169929,0.027086,267.549907,68.125054,248.443663,84.891714,0.208848,0.044111, 
4492,18105069,spec-55915-F5591503_sp05-069.fits,50.05,90.14,5371.4,38.8,4.425,0.055,0.074,0.034,31.22,5.25,42.924954,-2.312652,5.187408762205988e+18,14.731659,CaIIHK_obsid-018105069_spec-55915-F5591503_sp05-069.png,761.89627,14.594761,487.507627,21.299365,178.26226,55.903091,128.046366,101.414978,0.245164,0.092824,0.192405,0.072849,176.214122,71.42892,133.578351,128.907052,0.247952,0.118067, 
4493,18105132,spec-55915-F5591503_sp05-132.fits,75.59,100.27,5615.7,32.82,4.288,0.046,-0.675,0.028,52.14,4.4,43.72504,-2.686134,5.187140584447945e+18,14.689671,CaIIHK_obsid-018105132_spec-55915-F5591503_sp05-132.png,1932.014088,15.596474,1568.371745,21.709215,429.25136,53.803995,370.994314,60.753789,0.228616,0.02325,0.179418,0.018246,432.352138,68.793997,363.738169,77.648734,0.227429,0.029688, 
4494,18105192,spec-55915-F5591503_sp05-192.fits,52.86,81.23,5703.44,38.68,4.377,0.055,-0.393,0.033,-7.05,5.21,42.439906,-2.318839,5.187397629650724e+18,14.973317,CaIIHK_obsid-018105192_spec-55915-F5591503_sp05-192.png,874.805708,12.88094,642.873177,18.880564,184.162539,49.408058,153.978433,58.962687,0.222801,0.050798,0.174855,0.039866,180.493203,63.058466,154.265748,75.536743,0.220573,0.06492, 
4495,18108095,spec-55915-F5591503_sp08-095.fits,102.8,224.7,6681.62,24.09,4.156,0.033,-0.301,0.019,-0.33,3.48,44.6199708,-1.7031139,5.187681922125986e+18,13.339404,CaIIHK_obsid-018108095_spec-55915-F5591503_sp08-095.png,4335.468528,20.697695,3984.337337,27.978385,1316.156897,58.474834,1236.805868,68.175127,0.306854,0.010872,0.240819,0.008532,1298.276795,74.669306,1228.862769,87.102859,0.30375,0.013848, 
4496,18109054,spec-55915-F5591503_sp09-054.fits,50.1,116.04,5165.86,33.72,4.622,0.048,0.084,0.029,-1.82,4.57,44.1499,-0.59412,2.4978565358635725e+18,14.582017,CaIIHK_obsid-018109054_spec-55915-F5591503_sp09-054.png,574.655672,7.011235,352.305812,8.22184,132.378394,21.055513,107.090782,35.845867,0.258338,0.044949,0.202743,0.035276,129.120603,26.91143,102.291554,46.079241,0.249646,0.05764, 
4497,18109082,spec-55915-F5591503_sp09-082.fits,312.66,605.93,5954.89,19.03,3.901,0.023,0.234,0.01,24.44,3.47,43.87189,-0.31181,2.497925942535026e+18,10.411785,CaIIHK_obsid-018109082_spec-55915-F5591503_sp09-082.png,17542.207261,23.011008,13552.643467,23.746983,3305.6696,39.752703,2830.385676,41.101073,0.197333,0.001851,0.154867,0.001453,3249.262127,50.683423,2771.990093,52.402347,0.193641,0.002354, 
4498,18109174,spec-55915-F5591503_sp09-174.fits,70.94,151.55,5479.33,33.93,4.392,0.048,0.273,0.029,59.31,4.53,43.91881,-0.85485,2.4978444755953976e+18,13.776761,CaIIHK_obsid-018109174_spec-55915-F5591503_sp09-174.png,916.295237,6.848976,622.497356,7.713185,193.49297,18.299168,147.992411,22.20821,0.221918,0.01876,0.174161,0.014722,193.004875,23.353456,146.693415,28.145275,0.220756,0.023813, 
4499,18109209,spec-55915-F5591503_sp09-209.fits,83.02,154.24,6025.23,29.31,4.282,0.041,-0.074,0.024,-30.93,3.98,43.96673,-1.25201,5.187943193576483e+18,13.434297,CaIIHK_obsid-018109209_spec-55915-F5591503_sp09-209.png,1609.552756,8.935491,1224.358506,10.033797,332.172976,21.659292,242.787585,23.9788,0.202886,0.011443,0.159225,0.00898,323.234759,27.670579,236.917839,30.640569,0.197661,0.014599, 
4500,18110028,spec-55915-F5591503_sp10-028.fits,130.35,130.93,6788.09,37.78,4.267,0.051,-0.822,0.029,40.01,5.95,41.5612375,-2.7365,2.4957111438643313e+18,12.340166,CaIIHK_obsid-018110028_spec-55915-F5591503_sp10-028.png,9428.902467,24.572223,8780.164294,29.754462,3200.286358,57.971837,3591.180789,68.280909,0.372972,0.004982,0.292708,0.00391,3154.862005,74.012343,3524.330987,87.03347,0.366806,0.006322, 
4501,18110155,spec-55915-F5591503_sp10-155.fits,66.06,76.29,5904.78,41.85,4.223,0.059,-0.635,0.036,33.13,5.58,42.1911902,-2.5372078,5.185889821251869e+18,14.770849,CaIIHK_obsid-018110155_spec-55915-F5591503_sp10-155.png,1438.973275,10.560333,1264.121395,14.029016,325.707935,28.931737,314.690277,38.57515,0.236913,0.017905,0.185929,0.014052,323.627504,36.912265,312.109293,49.280446,0.235189,0.022829, 
