,indice_i,indice_j,sln_1,sln_2
5189,81,53,,
5190,81,63,,
5191,81,64,,
5192,81,65,,
5193,81,68,,
5194,81,69,,
5195,81,77,,
5196,81,78,,
5197,81,79,,
5198,81,81,,
5199,81,82,,
5200,81,83,,
5201,81,84,,
5202,81,85,,
5203,81,86,,
5204,81,88,,
5205,81,89,,
5206,81,90,,
5207,81,91,,
5208,81,92,,
5209,81,94,,
5210,81,98,,
5211,81,99,,
5212,81,102,,
5213,81,104,,
5214,81,105,,
5215,81,106,,
5216,81,107,,
5217,81,108,,
5218,81,111,,
5219,81,115,,
5220,81,116,,
5221,81,117,,
5222,81,118,,
5223,81,119,,
5224,81,121,,
5225,81,124,,
5226,81,125,,
5227,81,126,,
5228,81,129,,
5229,81,135,,
5230,81,142,,
5231,81,145,,
5232,81,146,,
5233,81,147,,
5234,81,148,,
5235,81,150,,
5236,81,151,,
5237,81,152,,
5238,81,153,,
5239,81,154,,
5240,81,158,,
5241,81,160,,
5242,81,161,,
5243,81,167,,
5244,81,168,,
5245,81,169,,
5246,81,170,,
5247,81,171,,
5248,81,174,,
5249,81,176,,
5250,81,177,,
5251,81,184,,
5252,81,185,,
5253,81,187,,
5254,81,192,,
5255,81,201,,
5256,81,203,,
5257,82,5,,
5258,82,7,,
5259,82,8,,
5260,82,9,,
5261,82,10,,
5262,82,21,,
5263,82,24,,
5264,82,25,,
5265,82,29,,
5266,82,31,,
5267,82,32,,
5268,82,33,,
5269,82,34,,
5270,82,37,,
5271,82,44,,
5272,82,53,,
5273,82,54,,
5274,82,59,,
5275,82,62,,
5276,82,63,,
5277,82,64,,
5278,82,65,,
5279,82,66,,
5280,82,69,,
5281,82,77,,
5282,82,80,,
5283,82,81,,
5284,82,82,,
5285,82,86,,
5286,82,88,,
5287,82,89,,
5288,82,91,,
5289,82,94,,
5290,82,99,,
5291,82,102,,
5292,82,104,,
5293,82,105,,
5294,82,106,,
5295,82,107,,
5296,82,108,,
5297,82,109,,
5298,82,111,,
5299,82,113,,
5300,82,114,,
5301,82,115,,
5302,82,116,,
5303,82,117,,
5304,82,123,,
5305,82,124,,
5306,82,125,,
5307,82,126,,
5308,82,127,,
5309,82,129,,
5310,82,134,,
5311,82,146,,
5312,82,147,,
5313,82,148,,
5314,82,149,,
5315,82,150,,
5316,82,151,,
5317,82,152,,
5318,82,157,,
5319,82,158,,
5320,82,164,,
5321,82,165,,
5322,82,168,,
5323,82,169,,
5324,82,170,,
5325,82,171,,
5326,82,172,,
5327,82,173,,
5328,82,174,,
5329,82,175,,
5330,82,176,,
5331,82,177,,
5332,82,183,,
5333,82,186,,
5334,82,189,,
5335,82,199,,
5336,82,200,,
5337,82,201,,
5338,82,202,,
5339,83,20,,
5340,83,21,,
5341,83,22,,
5342,83,23,,
5343,83,24,,
5344,83,25,,
5345,83,30,,
5346,83,31,,
5347,83,32,,
5348,83,33,,
5349,83,34,,
5350,83,38,,
5351,83,41,,
5352,83,44,,
5353,83,51,,
5354,83,59,,
5355,83,60,,
5356,83,62,,
5357,83,63,,
5358,83,65,,
5359,83,67,,
5360,83,77,,
5361,83,78,,
5362,83,80,,
5363,83,81,,
5364,83,82,,
5365,83,83,,
5366,83,88,,
5367,83,89,,
5368,83,91,,
5369,83,94,,
5370,83,98,,
5371,83,99,,
5372,83,100,,
5373,83,102,,
5374,83,104,,
5375,83,105,,
5376,83,106,,
5377,83,107,,
5378,83,108,,
5379,83,109,,
5380,83,110,,
5381,83,115,,
5382,83,116,,
5383,83,117,,
5384,83,118,,
5385,83,123,,
5386,83,124,,
5387,83,125,,
5388,83,129,,
5389,83,133,,
5390,83,142,,
5391,83,143,,
5392,83,144,,
5393,83,146,,
5394,83,147,,
5395,83,148,,
5396,83,149,,
5397,83,150,,
5398,83,151,,
5399,83,152,,
5400,83,153,,
5401,83,154,,
5402,83,157,,
5403,83,158,,
5404,83,161,,
5405,83,162,,
5406,83,165,,
5407,83,166,,
5408,83,167,,
5409,83,168,,
5410,83,170,,
5411,83,171,,
5412,83,173,,
5413,83,174,,
5414,83,175,,
5415,83,176,,
5416,83,177,,
5417,83,183,,
5418,83,185,,
5419,83,187,,
5420,83,189,,
5421,84,25,,
5422,84,29,,
5423,84,31,,
5424,84,32,,
5425,84,33,,
5426,84,34,,
5427,84,35,,
5428,84,44,,
5429,84,45,,
5430,84,60,,
5431,84,65,,
5432,84,69,,
5433,84,77,,
5434,84,78,,
5435,84,80,,
5436,84,81,,
5437,84,82,,
5438,84,83,,
5439,84,87,,
5440,84,89,,
5441,84,90,,
5442,84,94,,
5443,84,96,,
5444,84,97,,
5445,84,98,,
5446,84,104,,
5447,84,105,,
5448,84,106,,
5449,84,107,,
5450,84,108,,
5451,84,109,,
5452,84,111,,
5453,84,114,,
5454,84,115,,
5455,84,116,,
5456,84,117,,
5457,84,122,,
5458,84,123,,
5459,84,124,,
5460,84,132,,
5461,84,138,,
5462,84,139,,
5463,84,143,,
5464,84,144,,
5465,84,147,,
5466,84,149,,
5467,84,150,,
5468,84,152,,
5469,84,153,,
5470,84,156,,
5471,84,158,,
5472,84,159,,
5473,84,163,,
5474,84,164,,
5475,84,165,,
5476,84,167,,
5477,84,169,,
5478,84,172,,
5479,84,174,,
5480,84,175,,
5481,84,176,,
5482,84,178,,
5483,84,184,,
5484,85,6,,
5485,85,15,,
5486,85,26,,
5487,85,29,,
5488,85,30,,
5489,85,31,,
5490,85,32,,
5491,85,33,,
5492,85,34,,
5493,85,36,,
5494,85,43,,
5495,85,57,,
5496,85,59,,
5497,85,60,,
5498,85,63,,
5499,85,67,,
5500,85,76,,
5501,85,78,,
5502,85,81,,
5503,85,82,,
5504,85,83,,
5505,85,84,,
5506,85,88,,
5507,85,89,,
5508,85,94,,
5509,85,96,,
5510,85,97,,
5511,85,104,,
5512,85,105,,
5513,85,106,,
5514,85,107,,
5515,85,110,,
5516,85,111,,
5517,85,114,,
5518,85,115,,
5519,85,116,,
5520,85,117,,
5521,85,118,,
5522,85,123,,
5523,85,124,,
5524,85,130,,
5525,85,141,,
5526,85,142,,
5527,85,143,,
5528,85,147,,
5529,85,149,,
5530,85,151,,
5531,85,152,,
5532,85,156,,
5533,85,157,,
5534,85,161,,
5535,85,173,,
5536,85,174,,
5537,85,175,,
5538,85,176,,
5539,85,177,,
5540,86,12,,
5541,86,13,,
5542,86,14,,
5543,86,15,,
5544,86,26,,
5545,86,27,,
5546,86,29,,
5547,86,30,,
5548,86,31,,
5549,86,32,,
5550,86,33,,
5551,86,34,,
5552,86,35,,
5553,86,43,,
5554,86,46,,
5555,86,60,,
5556,86,61,,
5557,86,63,,
5558,86,64,,
5559,86,67,,
5560,86,71,,
5561,86,72,,
5562,86,78,,
5563,86,79,,
5564,86,81,,
5565,86,82,,
5566,86,83,,
5567,86,84,,
5568,86,88,,
5569,86,90,,
5570,86,91,,
5571,86,93,,
5572,86,94,,
5573,86,95,,
5574,86,97,,
5575,86,98,,
5576,86,99,,
5577,86,100,,
5578,86,101,,
5579,86,104,,
5580,86,105,,
5581,86,106,,
5582,86,107,,
5583,86,108,,
5584,86,111,,
5585,86,114,,
5586,86,115,,
5587,86,116,,
5588,86,117,,
5589,86,119,,
5590,86,122,,
5591,86,123,,
5592,86,124,,
5593,86,125,,
5594,86,130,,
5595,86,131,,
5596,86,136,,
5597,86,137,,
5598,86,140,,
5599,86,141,,
5600,86,142,,
5601,86,148,,
5602,86,151,,
5603,86,161,,
5604,86,162,,
5605,86,175,,
5606,86,176,,
5607,86,177,,
5608,86,194,,
5609,86,196,,
5610,87,11,,
5611,87,12,,
5612,87,13,,
5613,87,14,,
5614,87,15,,
5615,87,17,,
5616,87,19,,
5617,87,22,,
5618,87,26,,
5619,87,28,,
5620,87,31,,
5621,87,32,,
5622,87,33,,
5623,87,41,,
5624,87,43,,
5625,87,62,,
5626,87,63,,
5627,87,64,,
5628,87,66,,
5629,87,67,,
5630,87,68,,
5631,87,72,,
5632,87,78,,
5633,87,79,,
5634,87,81,,
5635,87,83,,
5636,87,84,,
5637,87,85,,
5638,87,87,,
5639,87,92,,
5640,87,94,,
5641,87,95,,
5642,87,97,,
5643,87,98,,
5644,87,99,,
5645,87,101,,
5646,87,104,,
5647,87,114,,
5648,87,115,,
5649,87,116,,
5650,87,122,,
5651,87,123,,
5652,87,124,,
5653,87,127,,
5654,87,129,,
5655,87,130,,
5656,87,131,,
5657,87,132,,
5658,87,133,,
5659,87,137,,
5660,87,140,,
5661,87,141,,
5662,87,143,,
5663,87,146,,
5664,87,151,,
5665,87,154,,
5666,87,161,,
5667,87,163,,
5668,87,164,,
5669,87,165,,
5670,87,175,,
5671,87,176,,
5672,87,180,,
5673,87,182,,
5674,87,192,,
5675,87,193,,
5676,87,194,,
5677,87,195,,
5678,88,6,,
5679,88,10,,
5680,88,12,,
5681,88,13,,
5682,88,14,,
5683,88,15,,
5684,88,16,,
5685,88,18,,
5686,88,19,,
5687,88,25,,
5688,88,26,,
5689,88,28,,
5690,88,33,,
5691,88,48,,
5692,88,49,,
5693,88,50,,
5694,88,51,,
5695,88,55,,
5696,88,61,,
5697,88,62,,
5698,88,63,,
5699,88,64,,
5700,88,65,,
5701,88,68,,
5702,88,73,,
5703,88,79,,
5704,88,80,,
5705,88,83,,
5706,88,84,,
5707,88,85,,
5708,88,86,,
5709,88,87,,
5710,88,88,,
5711,88,92,,
5712,88,98,,
5713,88,99,,
5714,88,101,,
5715,88,102,,
5716,88,103,,
5717,88,104,,
5718,88,109,,
5719,88,111,,
5720,88,114,,
5721,88,115,,
5722,88,122,,
5723,88,123,,
5724,88,124,,
5725,88,127,,
5726,88,129,,
5727,88,130,,
5728,88,132,,
5729,88,135,,
5730,88,136,,
5731,88,140,,
5732,88,141,,
5733,88,142,,
5734,88,147,,
5735,88,160,,
5736,88,161,,
5737,88,165,,
5738,88,166,,
5739,88,169,,
5740,88,174,,
5741,88,175,,
5742,88,189,,
5743,88,190,,
5744,88,191,,
5745,88,192,,
5746,88,193,,
5747,88,194,,
5748,88,195,,
5749,89,0,,
5750,89,7,,
5751,89,15,,
5752,89,16,,
5753,89,18,,
5754,89,19,,
5755,89,20,,
5756,89,21,,
5757,89,26,,
5758,89,27,,
5759,89,29,,
5760,89,30,,
5761,89,35,,
5762,89,36,,
5763,89,44,,
5764,89,48,,
5765,89,62,,
5766,89,63,,
5767,89,64,,
5768,89,65,,
5769,89,68,,
5770,89,75,,
5771,89,79,,
5772,89,80,,
5773,89,81,,
5774,89,83,,
5775,89,84,,
5776,89,85,,
5777,89,86,,
5778,89,87,,
5779,89,97,,
5780,89,98,,
5781,89,101,,
5782,89,102,,
5783,89,103,,
5784,89,105,,
5785,89,106,,
5786,89,113,,
5787,89,114,,
5788,89,116,,
5789,89,119,,
5790,89,121,,
5791,89,122,,
5792,89,123,,
5793,89,125,,
5794,89,128,,
5795,89,129,,
5796,89,130,,
5797,89,131,,
5798,89,132,,
5799,89,140,,
5800,89,141,,
5801,89,142,,
5802,89,159,,
5803,89,160,,
5804,89,162,,
5805,89,163,,
5806,89,165,,
5807,89,173,,
5808,89,174,,
5809,89,177,,
5810,89,178,,
5811,89,179,,
5812,89,180,,
5813,89,189,,
5814,89,190,,
5815,89,191,,
5816,89,192,,
5817,89,193,,
5818,89,194,,
5819,89,195,,
5820,90,0,,
5821,90,15,,
5822,90,16,,
5823,90,17,,
5824,90,18,,
5825,90,19,,
5826,90,20,,
5827,90,21,,
5828,90,22,,
5829,90,23,,
5830,90,24,,
5831,90,26,,
5832,90,27,,
5833,90,29,,
5834,90,30,,
5835,90,35,,
5836,90,36,,
5837,90,37,,
5838,90,47,,
5839,90,63,,
5840,90,64,,
5841,90,68,,
5842,90,75,,
5843,90,76,,
5844,90,79,,
5845,90,80,,
5846,90,81,,
5847,90,83,,
5848,90,84,,
5849,90,85,,
5850,90,87,,
5851,90,89,,
5852,90,91,,
5853,90,95,,
5854,90,96,,
5855,90,98,,
5856,90,100,,
5857,90,105,,
5858,90,106,,
5859,90,109,,
5860,90,113,,
5861,90,114,,
5862,90,120,,
5863,90,121,,
5864,90,122,,
5865,90,123,,
5866,90,124,,
5867,90,127,,
5868,90,129,,
5869,90,130,,
5870,90,140,,
5871,90,141,,
5872,90,147,,
5873,90,148,,
5874,90,158,,
5875,90,159,,
5876,90,162,,
5877,90,170,,
5878,90,174,,
5879,90,178,,
5880,90,179,,
5881,90,188,,
5882,90,189,,
5883,90,190,,
5884,90,191,,
5885,90,192,,
5886,90,193,,
5887,90,195,,
5888,91,0,,
5889,91,3,,
5890,91,12,,
5891,91,15,,
5892,91,16,,
5893,91,17,,
5894,91,18,,
5895,91,19,,
5896,91,20,,
5897,91,21,,
5898,91,22,,
5899,91,23,,
5900,91,24,,
5901,91,28,,
5902,91,29,,
5903,91,30,,
5904,91,35,,
5905,91,41,,
5906,91,45,,
5907,91,48,,
5908,91,54,,
5909,91,65,,
5910,91,76,,
5911,91,79,,
5912,91,80,,
5913,91,85,,
5914,91,88,,
5915,91,89,,
5916,91,91,,
5917,91,93,,
5918,91,97,,
5919,91,102,,
5920,91,103,,
5921,91,105,,
5922,91,109,,
5923,91,112,,
5924,91,113,,
5925,91,115,,
5926,91,116,,
5927,91,120,,
5928,91,121,,
5929,91,122,,
5930,91,123,,
5931,91,124,,
5932,91,127,,
5933,91,128,,
5934,91,129,,
5935,91,130,,
5936,91,146,,
5937,91,148,,
5938,91,151,,
5939,91,158,,
5940,91,159,,
5941,91,173,,
5942,91,174,,
5943,91,177,,
5944,91,186,,
5945,91,187,,
5946,91,188,,
5947,91,189,,
5948,91,190,,
5949,91,191,,
5950,91,192,,
5951,91,193,,
5952,91,194,,
5953,91,204,,
5954,92,10,,
5955,92,15,,
5956,92,16,,
5957,92,17,,
5958,92,18,,
5959,92,21,,
5960,92,22,,
5961,92,23,,
5962,92,24,,
5963,92,25,,
5964,92,26,,
5965,92,28,,
5966,92,37,,
5967,92,42,,
5968,92,45,,
5969,92,47,,
5970,92,60,,
5971,92,65,,
5972,92,70,,
5973,92,76,,
5974,92,79,,
5975,92,80,,
5976,92,84,,
5977,92,87,,
5978,92,88,,
5979,92,89,,
5980,92,90,,
5981,92,93,,
5982,92,97,,
5983,92,99,,
5984,92,103,,
5985,92,108,,
5986,92,112,,
5987,92,114,,
5988,92,115,,
5989,92,116,,
5990,92,119,,
5991,92,120,,
5992,92,121,,
5993,92,122,,
5994,92,123,,
5995,92,124,,
5996,92,125,,
5997,92,126,,
5998,92,127,,
5999,92,135,,
6000,92,136,,
6001,92,137,,
6002,92,140,,
6003,92,141,,
6004,92,148,,
6005,92,150,,
6006,92,151,,
6007,92,152,,
6008,92,157,,
6009,92,166,,
6010,92,173,,
6011,92,178,,
6012,92,187,,
6013,92,188,,
6014,92,190,,
6015,92,192,,
6016,92,193,,
6017,92,194,,
6018,92,201,,
6019,92,202,,
6020,92,203,,
6021,92,204,,
6022,93,1,,
6023,93,8,,
6024,93,11,,
6025,93,16,,
6026,93,17,,
6027,93,18,,
6028,93,19,,
6029,93,20,,
6030,93,21,,
6031,93,22,,
6032,93,23,,
6033,93,24,,
6034,93,25,,
6035,93,26,,
6036,93,27,,
6037,93,28,,
6038,93,29,,
6039,93,43,,
6040,93,46,,
6041,93,47,,
6042,93,48,,
6043,93,55,,
6044,93,66,,
6045,93,75,,
6046,93,77,,
6047,93,79,,
6048,93,80,,
6049,93,87,,
6050,93,88,,
6051,93,89,,
6052,93,90,,
6053,93,93,,
6054,93,101,,
6055,93,102,,
6056,93,103,,
6057,93,105,,
6058,93,111,,
6059,93,114,,
6060,93,115,,
6061,93,119,,
6062,93,120,,
6063,93,121,,
6064,93,122,,
6065,93,136,,
6066,93,137,,
6067,93,138,,
6068,93,141,,
6069,93,147,,
6070,93,148,,
6071,93,149,,
6072,93,151,,
6073,93,157,,
6074,93,158,,
6075,93,172,,
6076,93,184,,
6077,93,185,,
6078,93,186,,
6079,93,187,,
6080,93,188,,
6081,93,191,,
6082,93,192,,
6083,93,193,,
6084,93,199,,
6085,93,200,,
6086,93,201,,
6087,93,202,,
6088,93,203,,
6089,93,204,,
6090,94,5,,
6091,94,16,,
6092,94,17,,
6093,94,18,,
6094,94,19,,
6095,94,20,,
6096,94,21,,
6097,94,22,,
6098,94,23,,
6099,94,24,,
6100,94,25,,
6101,94,26,,
6102,94,27,,
6103,94,28,,
6104,94,29,,
6105,94,33,,
6106,94,39,,
6107,94,46,,
6108,94,47,,
6109,94,48,,
6110,94,65,,
6111,94,66,,
6112,94,68,,
6113,94,74,,
6114,94,76,,
6115,94,79,,
6116,94,80,,
6117,94,87,,
6118,94,88,,
6119,94,89,,
6120,94,90,,
6121,94,91,,
6122,94,93,,
6123,94,95,,
6124,94,96,,
6125,94,103,,
6126,94,109,,
6127,94,110,,
6128,94,111,,
6129,94,113,,
6130,94,114,,
6131,94,115,,
6132,94,117,,
6133,94,118,,
6134,94,119,,
6135,94,120,,
6136,94,121,,
6137,94,125,,
6138,94,134,,
6139,94,135,,
6140,94,136,,
6141,94,137,,
6142,94,138,,
6143,94,139,,
6144,94,140,,
6145,94,141,,
6146,94,146,,
6147,94,147,,
6148,94,148,,
6149,94,149,,
6150,94,150,,
6151,94,151,,
6152,94,169,,
6153,94,183,,
6154,94,185,,
6155,94,187,,
6156,94,191,,
6157,94,192,,
6158,94,193,,
6159,94,197,,
6160,94,198,,
6161,94,199,,
6162,94,200,,
6163,94,201,,
6164,94,202,,
6165,95,0,,
6166,95,17,,
6167,95,19,,
6168,95,21,,
6169,95,22,,
6170,95,23,,
6171,95,25,,
6172,95,27,,
6173,95,29,,
6174,95,35,,
6175,95,36,,
6176,95,39,,
6177,95,40,,
6178,95,44,,
6179,95,48,,
6180,95,49,,
6181,95,53,,
6182,95,65,,
6183,95,67,,
6184,95,69,,
6185,95,73,,
6186,95,79,,
6187,95,80,,
6188,95,81,,
6189,95,86,,
6190,95,87,,
6191,95,88,,
6192,95,89,,
6193,95,90,,
6194,95,93,,
6195,95,94,,
6196,95,95,,
6197,95,96,,
6198,95,105,,
6199,95,106,,
6200,95,107,,
6201,95,108,,
6202,95,109,,
6203,95,110,,
6204,95,111,,
6205,95,114,,
6206,95,115,,
6207,95,117,,
6208,95,120,,
6209,95,121,,
6210,95,125,,
6211,95,126,,
6212,95,136,,
6213,95,137,,
6214,95,138,,
6215,95,139,,
6216,95,140,,
6217,95,141,,
6218,95,146,,
6219,95,147,,
6220,95,148,,
6221,95,149,,
6222,95,150,,
6223,95,160,,
6224,95,181,,
6225,95,182,,
6226,95,183,,
6227,95,184,,
6228,95,191,,
6229,95,192,,
6230,95,193,,
6231,95,194,,
6232,95,195,,
6233,95,196,,
6234,95,197,,
6235,95,198,,
6236,95,199,,
6237,95,200,,
6238,95,201,,
6239,96,0,,
6240,96,14,,
6241,96,17,,
6242,96,24,,
6243,96,25,,
6244,96,28,,
6245,96,32,,
6246,96,35,,
6247,96,37,,
6248,96,40,,
6249,96,41,,
6250,96,43,,
6251,96,54,,
6252,96,58,,
6253,96,59,,
6254,96,66,,
6255,96,70,,
6256,96,71,,
6257,96,79,,
6258,96,80,,
6259,96,81,,
6260,96,82,,
6261,96,84,,
6262,96,86,,
6263,96,87,,
6264,96,88,,
6265,96,89,,
6266,96,90,,
6267,96,91,,
6268,96,94,,
6269,96,95,,
6270,96,96,,
6271,96,100,,
6272,96,105,,
6273,96,106,,
6274,96,107,,
6275,96,108,,
6276,96,109,,
6277,96,125,,
6278,96,130,,
6279,96,137,,
6280,96,138,,
6281,96,139,,
6282,96,144,,
6283,96,146,,
6284,96,147,,
6285,96,148,,
6286,96,153,,
6287,96,159,,
6288,96,160,,
6289,96,163,,
6290,96,172,,
6291,96,175,,
6292,96,182,,
6293,96,184,,
6294,96,190,,
6295,96,192,,
6296,96,193,,
6297,96,194,,
6298,96,195,,
6299,96,197,,
6300,96,198,,
6301,96,199,,
6302,96,200,,
6303,97,0,,
6304,97,1,,
6305,97,13,,
6306,97,14,,
6307,97,24,,
6308,97,26,,
6309,97,27,,
6310,97,29,,
6311,97,40,,
6312,97,41,,
6313,97,47,,
6314,97,54,,
6315,97,57,,
6316,97,67,,
6317,97,70,,
6318,97,71,,
6319,97,79,,
6320,97,80,,
6321,97,81,,
6322,97,85,,
6323,97,86,,
6324,97,87,,
6325,97,88,,
6326,97,89,,
6327,97,90,,
6328,97,93,,
6329,97,94,,
6330,97,95,,
6331,97,96,,
6332,97,101,,
6333,97,104,,
6334,97,105,,
6335,97,106,,
6336,97,107,,
6337,97,108,,
6338,97,109,,
6339,97,110,,
6340,97,111,,
6341,97,115,,
6342,97,116,,
6343,97,117,,
6344,97,129,,
6345,97,130,,
6346,97,132,,
6347,97,133,,
6348,97,134,,
6349,97,145,,
6350,97,146,,
6351,97,147,,
6352,97,158,,
6353,97,159,,
6354,97,160,,
6355,97,165,,
6356,97,166,,
6357,97,174,,
6358,97,181,,
6359,97,187,,
6360,97,192,,
6361,97,193,,
6362,97,194,,
6363,97,200,,
6364,98,23,,
6365,98,25,,
6366,98,27,,
6367,98,28,,
6368,98,30,,
6369,98,34,,
6370,98,50,,
6371,98,52,,
6372,98,53,,
6373,98,55,,
6374,98,63,,
6375,98,70,,
6376,98,71,,
6377,98,72,,
6378,98,81,,
6379,98,85,,
6380,98,86,,
6381,98,87,,
6382,98,88,,
6383,98,89,,
6384,98,90,,
6385,98,91,,
6386,98,93,,
6387,98,94,,
6388,98,95,,
6389,98,100,,
6390,98,101,,
6391,98,103,,
6392,98,104,,
6393,98,105,,
6394,98,106,,
6395,98,107,,
6396,98,108,,
6397,98,109,,
6398,98,112,,
6399,98,113,,
6400,98,114,,
6401,98,115,,
6402,98,116,,
6403,98,126,,
6404,98,128,,
6405,98,129,,
6406,98,130,,
6407,98,143,,
6408,98,144,,
6409,98,145,,
6410,98,146,,
6411,98,147,,
6412,98,148,,
6413,98,152,,
6414,98,157,,
6415,98,158,,
6416,98,165,,
6417,98,172,,
6418,98,173,,
6419,98,174,,
6420,98,180,,
6421,98,181,,
6422,98,202,,
6423,99,9,,
6424,99,23,,
6425,99,24,,
6426,99,29,,
6427,99,30,,
6428,99,31,,
6429,99,32,,
6430,99,35,,
6431,99,36,,
6432,99,40,,
6433,99,50,,
6434,99,51,,
6435,99,52,,
6436,99,53,,
6437,99,54,,
6438,99,58,,
6439,99,59,,
6440,99,68,,
6441,99,71,,
6442,99,72,,
6443,99,74,,
6444,99,78,,
6445,99,81,,
6446,99,85,,
6447,99,86,,
6448,99,87,,
6449,99,88,,
6450,99,89,,
6451,99,90,,
6452,99,93,,
6453,99,94,,
6454,99,95,,
6455,99,99,,
6456,99,100,,
6457,99,101,,
6458,99,103,,
6459,99,104,,
6460,99,105,,
6461,99,106,,
6462,99,107,,
6463,99,108,,
6464,99,109,,
6465,99,112,,
6466,99,113,,
6467,99,114,,
6468,99,116,,
6469,99,117,,
6470,99,122,,
6471,99,124,,
6472,99,125,,
6473,99,126,,
6474,99,128,,
6475,99,129,,
6476,99,132,,
6477,99,142,,
6478,99,144,,
6479,99,145,,
6480,99,149,,
6481,99,150,,
6482,99,151,,
6483,99,152,,
6484,99,154,,
6485,99,156,,
6486,99,157,,
6487,99,159,,
6488,99,163,,
6489,99,164,,
6490,99,165,,
6491,99,171,,
6492,99,172,,
6493,99,173,,
6494,99,174,,
6495,99,191,,
6496,99,193,,
6497,99,202,,
6498,100,0,,
6499,100,1,,
6500,100,2,,
6501,100,24,,
6502,100,25,,
6503,100,27,,
6504,100,29,,
6505,100,31,,
6506,100,35,,
6507,100,40,,
6508,100,50,,
6509,100,51,,
6510,100,52,,
6511,100,53,,
6512,100,54,,
6513,100,55,,
6514,100,60,,
6515,100,70,,
6516,100,71,,
6517,100,72,,
6518,100,73,,
6519,100,75,,
6520,100,86,,
6521,100,87,,
6522,100,88,,
6523,100,89,,
6524,100,90,,
6525,100,93,,
6526,100,94,,
6527,100,95,,
6528,100,99,,
6529,100,100,,
6530,100,101,,
6531,100,102,,
6532,100,103,,
6533,100,104,,
6534,100,105,,
6535,100,106,,
6536,100,107,,
6537,100,108,,
6538,100,109,,
6539,100,112,,
6540,100,113,,
6541,100,114,,
6542,100,116,,
6543,100,121,,
6544,100,122,,
6545,100,123,,
6546,100,124,,
6547,100,125,,
6548,100,127,,
6549,100,128,,
6550,100,131,,
6551,100,132,,
6552,100,135,,
6553,100,143,,
6554,100,144,,
6555,100,145,,
6556,100,147,,
6557,100,148,,
6558,100,149,,
6559,100,150,,
6560,100,151,,
6561,100,153,,
6562,100,154,,
6563,100,156,,
6564,100,157,,
6565,100,158,,
6566,100,163,,
6567,100,170,,
6568,100,171,,
6569,100,172,,
6570,100,173,,
6571,100,186,,
6572,100,187,,
6573,100,188,,
6574,100,189,,
6575,100,193,,
6576,100,194,,
6577,100,195,,
6578,100,196,,
6579,100,197,,
6580,101,1,,
6581,101,9,,
6582,101,23,,
6583,101,24,,
6584,101,29,,
6585,101,30,,
6586,101,31,,
6587,101,32,,
6588,101,34,,
6589,101,35,,
6590,101,37,,
6591,101,43,,
6592,101,51,,
6593,101,52,,
6594,101,53,,
6595,101,54,,
6596,101,55,,
6597,101,56,,
6598,101,67,,
6599,101,68,,
6600,101,71,,
6601,101,72,,
6602,101,73,,
6603,101,75,,
6604,101,85,,
6605,101,86,,
6606,101,87,,
6607,101,88,,
6608,101,89,,
6609,101,90,,
6610,101,93,,
6611,101,94,,
6612,101,95,,
6613,101,99,,
6614,101,100,,
6615,101,102,,
6616,101,103,,
6617,101,104,,
6618,101,105,,
6619,101,106,,
6620,101,107,,
6621,101,108,,
6622,101,111,,
6623,101,112,,
6624,101,113,,
6625,101,114,,
6626,101,116,,
6627,101,117,,
6628,101,119,,
6629,101,121,,
6630,101,122,,
6631,101,123,,
6632,101,124,,
6633,101,125,,
6634,101,126,,
6635,101,127,,
6636,101,128,,
6637,101,130,,
6638,101,134,,
6639,101,135,,
6640,101,136,,
6641,101,144,,
6642,101,149,,
6643,101,150,,
6644,101,152,,
6645,101,153,,
6646,101,155,,
6647,101,156,,
6648,101,157,,
6649,101,159,,
6650,101,160,,
6651,101,161,,
6652,101,162,,
6653,101,170,,
6654,101,171,,
6655,101,178,,
6656,101,185,,
6657,101,193,,
6658,101,194,,
6659,101,195,,
6660,101,196,,
6661,101,197,,
6662,101,198,,
6663,101,199,,
6664,101,200,,
6665,102,24,,
6666,102,25,,
6667,102,26,,
6668,102,28,,
6669,102,30,,
6670,102,31,,
6671,102,32,,
6672,102,33,,
6673,102,51,,
6674,102,52,,
6675,102,53,,
6676,102,55,,
6677,102,56,,
6678,102,57,,
6679,102,67,,
6680,102,71,,
6681,102,73,,
6682,102,74,,
6683,102,80,,
6684,102,86,,
6685,102,87,,
6686,102,88,,
6687,102,89,,
6688,102,90,,
6689,102,91,,
6690,102,93,,
6691,102,94,,
6692,102,95,,
6693,102,99,,
6694,102,100,,
6695,102,103,,
6696,102,104,,
6697,102,105,,
6698,102,106,,
6699,102,111,,
6700,102,112,,
6701,102,113,,
6702,102,114,,
6703,102,115,,
6704,102,120,,
6705,102,121,,
6706,102,122,,
6707,102,123,,
6708,102,124,,
6709,102,125,,
6710,102,126,,
6711,102,127,,
6712,102,128,,
6713,102,130,,
6714,102,131,,
6715,102,133,,
6716,102,134,,
6717,102,142,,
6718,102,145,,
6719,102,148,,
6720,102,154,,
6721,102,155,,
6722,102,156,,
6723,102,157,,
6724,102,159,,
6725,102,160,,
6726,102,169,,
6727,102,171,,
6728,102,172,,
6729,102,185,,
6730,102,187,,
6731,102,188,,
6732,102,199,,
6733,102,201,,
6734,103,2,,
6735,103,17,,
6736,103,24,,
6737,103,30,,
6738,103,31,,
6739,103,32,,
6740,103,33,,
6741,103,34,,
